age,income,employment_years,education_level,marital_status,home_ownership,num_dependents,zip_code_region,loan_amount,credit_score,cred_hist_length,num_existing_loans,total_debt,checking_acc_balance,savings_acc_balance,previous_defaults,credit_card_utilization,num_late_payments_last_year,inquiries_last_6_months,has_co_signer,loan_purpose,debt_to_income_ratio,target_default
49,148046,38,3,2,2,4,2,49379,615,7,3,74932,12929,22844,0,0.3087675286443565,11,7,0,0,0.5061399835186361,0
49,103930,27,1,2,0,1,0,15230,542,23,3,19783,16214,31589,0,0.6622139737909238,8,9,0,1,0.19034927354950448,0
41,143278,35,1,1,2,3,1,19423,768,5,1,85627,8764,45986,0,0.36746631958893816,10,0,1,0,0.597628386772568,0
58,120037,12,0,0,0,4,0,18187,641,20,3,25782,8013,6110,0,0.9444920461050499,7,6,0,2,0.2147837750027075,0
69,50254,31,0,2,0,0,3,11040,476,8,3,65060,3044,28940,1,0.34336636588033875,10,8,0,2,1.2946233135670793,1
66,104045,35,1,1,0,3,1,1766,429,17,2,79955,5018,34585,0,0.603018234044388,1,0,0,0,0.7684655677831708,0
66,136859,36,0,2,0,4,1,30949,382,1,0,73710,18617,6613,1,0.750145714192176,11,9,0,1,0.5385835056518022,1
69,77418,25,0,0,0,3,2,47464,659,22,4,96735,7467,37087,0,0.9064074290263412,8,0,1,2,1.2495156165232892,0
29,134534,21,0,2,1,0,1,4527,387,18,4,96876,19630,7231,0,0.43792860345391094,5,9,0,1,0.7200856289116506,0
56,34472,3,0,0,0,3,1,12021,831,12,3,53484,10006,11214,1,0.36048510820826796,11,1,0,2,1.55152007426317,0
19,131193,30,0,2,1,3,2,18872,770,3,3,18892,4041,2877,0,0.430028175316589,1,4,0,1,0.14400158545044325,0
20,23471,17,3,0,0,4,0,37897,797,20,4,97996,1889,32207,0,0.3236963515497808,8,7,0,0,4.1751949213923565,1
66,127332,37,0,1,2,2,3,12758,806,14,2,5221,10091,36855,0,0.653924490067314,4,7,0,3,0.0410030471523262,0
54,140312,23,2,0,1,3,0,19757,653,16,4,29697,13515,1147,0,0.932716764008584,5,9,1,3,0.21164975198129882,0
66,143379,22,1,1,2,2,1,26412,715,18,4,26673,19039,48709,0,0.12607100648936675,0,3,0,1,0.18603142719645135,0
34,115804,21,3,0,0,1,3,15312,350,10,4,1566,10521,49389,0,0.5609220647701569,11,6,1,2,0.013522848951676972,0
66,28329,1,3,1,0,3,0,23119,362,23,3,93411,3718,7609,0,0.897648725360331,1,6,0,0,3.297363126125172,0
19,54865,30,0,2,2,2,3,12804,388,15,3,59918,9248,9737,0,0.10011454465601755,0,8,1,2,1.0920987879340198,1
19,66850,10,1,0,0,1,1,47545,489,10,4,67954,18513,36751,0,0.4938654107662809,3,8,0,3,1.0165145848915482,0
45,74220,27,2,2,2,4,0,11983,647,1,3,75493,9698,45323,0,0.8652295958604461,1,2,1,3,1.0171517111290758,0
40,132234,31,0,1,0,3,3,30999,837,19,4,76762,14483,40902,1,0.9004522117120823,0,7,1,0,0.580501232663309,0
54,113808,4,1,0,0,4,3,31557,475,2,2,14782,1630,5606,0,0.5143521611529165,2,4,0,1,0.12988542106003093,0
49,128381,37,0,0,1,1,0,40758,663,13,3,25315,17375,44686,0,0.024951884467717456,3,4,1,0,0.19718649955990372,0
50,26397,9,0,2,2,4,0,29788,782,25,0,23094,15283,48581,0,0.10563917842782167,3,7,0,3,0.874872144561882,0
18,117909,39,0,0,0,4,1,32950,418,16,3,73484,4590,44861,0,0.5867167452412337,2,5,0,0,0.6232263864505678,0
36,149004,23,0,0,2,0,2,4983,468,8,2,57011,6866,49874,0,0.12385860646634494,1,9,1,3,0.3826138895600118,0
19,55525,34,0,2,1,1,3,4768,446,3,2,67178,9222,1095,1,0.14941777691127078,11,9,1,2,1.209869428185502,1
61,73072,22,0,0,2,4,0,2504,736,21,3,86268,4921,20211,0,0.7721170977821139,7,0,1,3,1.1805890081015984,0
43,110106,16,0,2,1,2,0,3450,738,19,1,67451,18865,20669,0,0.7506920585755004,9,3,0,3,0.6126005848909233,0
49,103820,0,2,2,2,1,0,12236,488,14,4,6874,13345,17379,1,0.8427727594254719,10,8,1,0,0.0662107493739164,0
23,104530,30,3,2,2,0,3,9002,459,11,4,27474,8754,22065,1,0.10573513650610566,1,4,1,0,0.262833636276667,0
49,43284,30,2,2,1,3,1,10891,701,29,2,99564,6249,48844,0,0.19814488109681772,4,3,1,0,2.3002495148322706,0
21,81330,33,0,2,0,4,2,39787,317,12,3,69678,793,37429,0,0.8329614298586506,6,9,0,2,0.8567318332718554,1
28,103369,8,0,1,0,2,3,14898,439,11,1,83972,13993,16181,0,0.7210876086977921,8,0,0,0,0.8123518656463736,1
34,45122,21,2,1,0,0,1,11472,414,28,0,32414,986,19167,0,0.8059561278280402,11,8,1,2,0.7183635477150836,0
55,90553,12,2,2,2,1,3,16264,627,11,4,50514,3595,10087,0,0.9897456749079221,2,7,1,1,0.5578390555807097,0
41,101906,24,3,1,2,4,3,18691,524,22,1,61879,15527,5682,0,0.8644316061557021,0,2,1,0,0.6072164543795262,0
22,114788,17,2,1,0,0,0,44487,738,21,4,9847,17238,38729,0,0.5204632508497603,8,8,0,0,0.08578422831654876,0
69,82812,11,3,0,2,0,1,33632,849,27,3,90968,14413,21152,0,0.31076818479725743,0,0,1,1,1.098488141815196,0
51,27999,39,0,2,2,2,0,34743,685,18,4,59515,17953,37972,0,0.5696765865747011,7,3,1,1,2.1256116289867495,0
23,42436,16,1,1,0,3,0,44016,820,10,0,89629,2256,7552,1,0.6385865502344524,1,4,0,1,2.1120982184937316,0
39,62963,14,1,0,1,3,1,14002,552,16,3,67364,12101,16468,0,0.33531214125962094,6,3,0,3,1.0698981941775327,0
28,22096,14,1,0,2,3,0,47981,397,8,2,50681,13722,24531,0,0.7709370374846785,11,3,1,3,2.2936730629978275,0
65,149940,14,1,2,2,1,0,44386,370,6,1,19260,10414,7084,0,0.09275379265788675,2,8,1,3,0.12845138055222088,0
33,133737,38,0,2,2,0,2,29250,746,19,4,85661,4176,43848,0,0.7793928506817099,5,4,0,1,0.6405183307536434,0
50,45279,12,1,0,2,1,1,44388,389,13,3,92603,7961,45647,1,0.031998518681948473,5,0,1,2,2.045164425009386,1
26,141092,16,2,2,1,0,1,22323,729,15,3,78099,15416,19163,0,0.4979660607214902,3,6,0,0,0.5535324469140702,0
23,128899,31,2,2,0,2,0,4733,518,13,4,97666,5254,6055,0,0.8614364634832663,7,5,1,3,0.7576940084872652,0
33,134245,8,1,0,2,2,0,42319,406,1,2,92997,8429,2669,1,0.08649527402139756,11,8,1,1,0.6927408842042534,1
46,46201,39,2,0,0,1,1,3223,775,21,4,3640,13783,12028,1,0.5177389364941697,11,3,1,0,0.07878617345944892,0
20,39715,19,3,2,2,1,1,17868,753,28,2,83301,12917,1008,0,0.15939143896131636,4,9,0,3,2.0974694699735617,0
37,49309,25,0,1,1,2,3,35196,843,27,4,74766,1732,15523,0,0.8948157500609353,6,5,1,1,1.5162749193859133,0
53,35078,26,1,2,0,4,1,3080,425,2,3,62676,15475,45307,0,0.8323455270336302,4,9,0,0,1.7867609327783796,0
36,76614,20,1,1,1,3,3,14776,446,13,0,14557,11253,2199,0,0.9339172432934877,11,6,1,3,0.1900044378312058,0
43,25105,17,0,0,2,3,0,1695,579,2,0,69593,814,42319,1,0.8749823415300936,3,3,0,3,2.772077275443139,0
20,137666,12,2,1,1,2,2,33969,323,25,3,29614,7035,36207,0,0.7365533098659907,5,8,1,3,0.21511484317115337,0
36,114848,15,0,0,1,3,2,13049,419,11,0,79247,1186,38650,0,0.1848891955885028,2,0,0,3,0.6900163694622458,0
37,22839,8,0,2,2,4,3,16628,596,13,2,56715,18609,19297,0,0.3025026156689007,5,0,0,3,2.4832523315381585,0
49,88920,11,2,2,2,4,0,9265,381,10,3,19080,9176,4695,0,0.4968551583080074,5,2,1,1,0.2145748987854251,0
24,63619,37,0,0,0,0,0,25671,747,23,2,84370,16903,1006,0,0.5888967815147237,10,8,0,0,1.3261761423474119,0
69,62821,18,2,0,2,1,0,13460,769,22,3,10302,10738,7114,0,0.7821833953132099,10,4,1,3,0.16398974865092883,0
58,145736,6,2,0,0,3,1,4477,722,15,2,88357,5041,44012,0,0.22695962818706095,5,0,1,0,0.6062812208376791,0
50,33493,34,0,2,1,4,0,3202,844,29,2,70043,17838,29795,1,0.12827739414696326,10,4,1,3,2.0912728032723256,0
57,37069,17,3,2,1,1,1,49310,323,1,0,5175,7759,17527,0,0.4826101705936361,2,5,0,1,0.13960452129811973,0
56,132443,15,2,1,0,1,3,24874,360,14,3,14558,9250,40320,0,0.15784141087292058,7,3,1,1,0.10991898401576528,0
35,27531,38,0,0,2,0,2,48392,383,10,4,49501,19790,14027,0,0.6937368023295722,3,6,1,0,1.7980095165449856,0
57,57051,3,2,1,2,1,3,42217,524,18,0,38019,946,27796,0,0.5756308900917173,10,2,1,3,0.6664037440185098,0
18,27736,24,3,2,1,1,0,12850,485,11,2,72255,4030,33992,0,0.7411077970188847,1,4,0,1,2.6050980674935102,1
28,27710,31,3,1,0,2,0,40085,674,7,2,15945,8327,28454,0,0.06343655965510842,6,5,1,3,0.5754240346445326,0
45,87155,39,1,1,1,0,3,21809,371,15,4,74454,17176,37263,0,0.9646975604442038,10,6,1,3,0.8542711261545523,0
42,33975,12,2,2,1,0,1,6350,373,3,4,89950,1136,12441,0,5.536675737993768e-06,7,9,1,2,2.6475349521707137,1
67,82424,16,2,2,2,3,1,3806,640,2,2,95666,554,30189,0,0.32544241501353477,10,1,1,1,1.1606570901679123,0
40,65603,36,0,0,0,1,1,8163,452,22,4,29195,13233,181,0,0.6796347933662398,3,4,0,0,0.4450253799368931,0
48,43252,5,2,1,1,3,2,29832,395,8,1,96470,3403,12812,0,0.04514207386211888,5,6,1,0,2.230417090539166,1
47,100797,18,1,2,2,4,2,1185,744,8,0,51727,18638,22716,0,0.08334958135760695,7,6,1,3,0.5131799557526514,0
59,21431,12,3,2,1,1,0,41838,409,11,3,80492,17750,40218,0,0.0766814372282203,4,2,1,3,3.7558676683309224,0
52,94603,25,3,1,1,4,3,25718,757,16,4,30685,948,35713,0,0.5815097267209793,8,7,0,3,0.32435546441444774,0
24,57481,13,1,2,2,2,3,12545,350,2,4,90192,8295,26633,0,0.8959253150385381,5,0,1,2,1.569074998695221,1
33,112573,30,2,0,2,1,0,26215,676,22,1,46408,7207,10939,0,0.555436977712262,5,3,1,3,0.4122480523749034,0
43,29557,3,2,0,0,3,1,29325,372,28,3,44131,9238,10072,0,0.6035713522796716,11,2,1,3,1.4930811652062117,0
65,94971,38,1,1,1,3,2,19458,511,5,1,48493,7419,44562,0,0.3460016512079894,1,3,1,0,0.5106085015425762,0
69,123302,7,0,0,0,1,3,17006,731,7,3,2578,5956,8846,0,0.018741158655532275,6,8,1,2,0.020908014468540657,0
66,20162,24,3,2,2,3,0,29544,467,20,0,96386,14625,3686,0,0.021614717751216372,8,7,1,0,4.780577323678206,1
19,54742,12,1,2,2,1,1,33969,630,28,4,78109,7322,29998,0,0.8883099664809113,4,3,0,2,1.4268568923312996,0
18,39675,31,1,2,1,0,1,12284,793,13,0,24278,2614,26775,0,0.10257243871964672,4,7,0,2,0.6119218651543793,0
65,93997,37,2,2,0,3,2,39478,442,2,3,23897,15465,19215,0,0.9997893718125953,11,0,1,1,0.2542315180271711,0
29,37015,37,3,1,0,1,2,28655,744,26,4,69357,11523,27984,0,0.16442261151127813,10,7,0,1,1.8737538835607186,0
22,70057,27,2,0,1,1,0,30143,693,3,1,12837,3271,43195,0,0.6746344439551895,4,9,0,1,0.18323650741539033,0
54,52591,29,1,0,1,3,0,16698,811,9,2,6511,9029,25297,0,0.9489554721809057,0,1,0,0,0.12380445323344298,0
49,113583,2,0,2,0,0,1,35870,627,10,1,40355,5678,31619,1,0.36228927764202623,4,5,1,1,0.35529084458061505,0
26,146133,27,3,1,2,3,1,10102,558,24,2,76032,17265,42160,0,0.7344331887479894,9,5,1,1,0.5202931576030054,0
58,120318,2,1,2,2,1,3,2571,736,13,1,47345,19572,29552,0,0.35085664344233514,7,2,0,0,0.3934988945959873,0
52,29833,33,1,2,1,0,1,38893,648,25,3,20546,15221,43422,0,0.30494105676144534,2,4,1,2,0.688700432407066,0
36,27896,15,0,1,0,4,0,40465,814,21,0,87530,15571,24885,0,0.20180408257543891,8,1,0,2,3.13772583882994,1
65,52972,21,1,1,0,2,2,22553,748,13,2,7118,10394,17409,0,0.8209349068988645,8,7,1,3,0.1343728762365023,0
33,69733,31,1,2,0,3,0,19543,698,5,3,72935,19718,4412,0,0.25738706360914787,5,7,0,3,1.0459180015200837,0
20,140363,37,3,0,2,1,3,29901,513,23,0,31822,15866,46075,0,0.2831581629058576,3,4,1,1,0.22671216773651176,0
37,61800,7,3,2,2,0,3,15034,845,7,0,34297,2198,20027,0,0.9989697421987774,3,6,1,0,0.5549676375404531,0
41,116044,7,3,0,0,0,2,28120,588,17,4,15628,9407,8559,0,0.3273104354453198,10,7,0,2,0.13467305504808522,0
50,25347,5,2,0,0,4,0,2329,558,28,4,33679,9072,4650,1,0.42277448883204893,0,3,1,0,1.3287174024539392,0
41,79063,13,0,1,1,3,3,42420,557,15,4,68017,17138,10844,0,0.9900554577748348,9,1,1,3,0.8602886305857355,0
69,115850,31,3,1,1,0,0,26382,687,5,2,34573,5217,17633,1,0.3693003454174263,4,4,0,1,0.29842900302114805,0
28,22643,34,2,2,0,4,3,4699,844,24,2,78514,8892,35751,0,0.36615200723586694,4,6,1,3,3.4674733913350706,1
66,60785,9,2,0,0,1,2,39795,564,7,0,92465,10411,37343,0,0.8277144662138602,4,3,0,3,1.5211812124701818,0
25,38681,2,0,0,2,4,3,11667,612,27,2,37863,370,30493,1,0.31193036848769207,11,3,0,2,0.9788526666839017,0
53,70026,11,0,2,0,3,0,38591,339,2,0,12197,1732,23831,0,0.23378610364240715,0,3,0,0,0.17417816239682404,0
55,123864,30,1,2,1,4,0,43115,509,24,3,15922,15514,36877,0,0.4232102551753223,0,8,0,2,0.1285442097784667,0
57,35892,28,2,2,2,0,3,24459,571,18,1,38880,5259,47131,0,0.7006408005761927,9,8,1,2,1.0832497492477433,0
37,67299,4,3,1,1,0,1,7959,435,10,0,96377,14116,45197,0,0.043243024979265354,11,9,1,3,1.432071798986612,1
52,37073,24,0,2,1,2,2,30581,359,1,0,61357,17185,49741,1,0.37391602721856676,1,7,0,1,1.655031963962992,0
65,122304,30,2,2,2,4,2,47384,809,27,3,68073,9181,1782,0,0.34624490194584034,0,7,1,3,0.5565885007849294,0
42,50682,20,3,0,1,1,3,7210,814,27,4,75558,415,20952,0,0.24481834726203255,7,6,1,0,1.4908251450219012,0
52,117798,19,2,2,0,3,3,13517,314,14,4,21759,3337,30219,0,0.654287335904345,11,0,1,1,0.18471451128202515,0
42,146021,38,0,0,1,2,1,13620,554,27,4,78034,8027,42167,0,0.28999008041367735,11,7,1,2,0.5344025859294211,0
46,116894,21,1,0,2,4,2,37744,834,19,0,73122,5057,4412,0,0.606731559008003,3,3,0,0,0.6255410885075368,0
35,144302,3,2,1,2,1,1,23804,534,16,0,1649,6967,30056,0,0.504336841454627,5,0,1,0,0.011427423043339663,0
63,34289,12,3,2,2,2,2,31568,430,19,2,23292,1620,29116,0,0.21718987082589858,7,0,0,0,0.6792849018635714,0
35,135359,19,0,2,1,0,3,18991,316,6,2,16890,7993,47507,0,0.2665660570421816,4,2,0,0,0.12477929062714707,0
19,27927,12,1,0,0,3,2,9912,484,12,1,34704,19176,47855,0,0.17060005330656391,5,2,1,3,1.2426683854334515,0
52,68330,16,3,1,2,4,2,33527,690,3,1,36518,7386,30633,0,0.05662921485095784,3,9,1,0,0.5344358261378603,0
33,86707,35,3,1,0,1,2,31863,722,7,2,94151,4893,14598,0,0.6191884631049116,5,0,1,3,1.0858523533278743,0
58,140279,32,3,2,2,0,1,45827,741,24,0,90083,4856,10616,0,0.6727886939143344,5,7,0,1,0.6421702464374568,0
53,97454,0,2,0,0,2,1,34458,311,3,3,83114,3655,37448,0,0.1659999936086699,2,3,0,0,0.8528536540316457,0
50,127439,14,0,2,0,3,2,21407,819,25,2,21971,16260,33238,0,0.6153923846860733,3,3,1,3,0.17240405213474683,0
21,124646,12,3,2,0,2,0,13344,379,17,0,14763,16463,12101,0,0.9820847400575781,5,5,1,0,0.11843942043868234,0
50,85428,16,2,2,2,2,1,37205,601,15,2,60809,12424,37595,0,0.07440209493782213,7,8,0,1,0.711815798098984,0
31,70601,23,0,2,1,1,3,3355,515,19,4,52951,4308,37835,0,0.4903708724988637,6,8,0,2,0.750003541026331,0
38,97465,7,0,0,1,0,3,31893,547,28,2,70879,18246,10286,0,0.7330382136438538,3,7,1,1,0.7272251577489355,0
65,22539,26,2,1,1,4,2,1749,840,19,4,78469,618,35762,0,0.0460091978297269,2,0,1,2,3.4814765517547364,1
37,122263,22,2,2,0,1,3,20435,571,23,0,12059,17343,11070,0,0.7782734939976157,10,9,1,3,0.09863163835338573,0
25,131487,7,3,2,2,3,1,46733,432,11,4,64228,11470,28091,0,0.9795112370928859,7,9,0,1,0.48847414573303827,0
24,42669,7,0,2,0,2,0,46615,304,27,2,5452,15492,40702,1,0.08848786353275317,5,1,0,3,0.127774262345028,0
20,90968,25,1,2,2,3,0,39526,841,21,4,62226,8114,46739,0,0.8222299054659253,11,2,1,1,0.6840427403042828,0
34,40644,12,2,1,0,1,0,19088,440,20,3,41110,12188,46707,1,0.37858154451209425,7,4,0,0,1.011465406948135,0
50,38745,38,0,1,2,1,3,45405,782,2,4,98829,10669,21742,0,0.1441162024340118,8,4,0,2,2.5507549361207897,0
65,140852,36,0,1,2,4,2,39842,604,7,4,86967,11443,33050,0,0.4931932091963478,8,9,0,0,0.6174353221821487,0
29,148081,27,3,1,2,2,3,47146,644,19,1,2653,18552,40377,0,0.0715187357812157,9,7,1,3,0.017915870368244408,0
68,48228,24,1,2,0,1,2,25403,569,7,3,94947,19629,14428,0,0.5221014081671842,10,1,1,0,1.968711122169694,0
39,138358,15,3,0,1,3,0,48297,407,10,0,8519,7235,44608,0,0.019356788004049608,8,1,1,2,0.061572153399152924,0
39,54521,1,1,1,0,4,1,39042,773,12,4,85909,9914,2733,0,0.7286114416727302,9,7,0,2,1.5757047743071477,0
63,142788,17,1,1,0,3,3,47775,381,23,3,97667,17545,4067,0,0.4879696858115886,0,0,0,2,0.6840000560271171,0
47,117239,16,2,2,2,2,1,40177,383,27,0,38429,10081,18741,0,0.45893966093518057,11,8,1,2,0.3277834167811053,0
55,46928,29,0,2,2,4,0,40056,589,18,3,17528,18424,11127,0,0.19619149374208367,2,1,1,2,0.373508353221957,0
55,38322,38,0,2,1,4,2,23713,370,23,1,35120,15667,12010,0,0.36126315579476576,8,4,0,3,0.916444861959188,0
62,77714,12,0,2,1,4,1,1885,474,6,0,48974,11593,36006,0,0.1818694324216663,3,2,1,0,0.6301824639061173,0
68,107896,31,1,0,2,0,3,34632,762,26,0,11123,8160,9964,0,0.7353901005357393,9,4,0,1,0.10309001260473048,0
25,82292,28,0,0,1,4,1,40685,694,20,4,86004,9291,28653,0,0.19902529943302727,11,7,1,0,1.0451076653866718,0
44,49055,29,2,1,1,3,1,12686,390,27,2,4309,12210,24373,0,0.616753327051715,1,7,1,0,0.08784017939048007,0
44,62891,17,1,0,2,3,3,4054,768,21,0,93407,4132,7210,1,0.2796075010677521,0,5,1,3,1.4852204607972523,0
51,101912,12,1,1,0,2,2,9977,733,28,0,51546,844,787,0,0.6569821959233272,4,8,0,3,0.5057893084229531,0
38,26588,20,1,1,1,1,3,26032,548,8,1,62996,1643,48467,0,0.5404549589213423,3,6,1,3,2.3693395516774483,1
47,110536,29,1,0,2,1,0,49967,540,5,1,32239,1263,24618,0,0.42343863165272,4,1,1,3,0.29166063544908444,0
50,26304,20,2,1,1,0,2,9536,795,3,1,53952,2934,15060,0,0.6730008334104715,10,0,1,0,2.051094890510949,0
45,27345,16,0,2,1,4,1,16070,639,2,4,73824,7174,45256,0,0.41572207160822916,4,7,0,2,2.6997257268239165,0
64,49300,39,2,1,2,0,3,17937,770,22,0,7477,215,27518,0,0.8213706025750328,7,0,0,2,0.1516632860040568,0
50,44259,18,0,2,1,2,0,22500,762,6,1,35338,4776,47770,1,0.7295984582352659,5,7,1,3,0.7984364761969317,0
22,111006,14,2,0,1,2,3,41451,574,7,1,68692,18724,22168,0,0.5406389945130812,2,8,1,1,0.6188133974740104,0
65,108553,8,3,0,1,1,2,11011,314,8,3,4634,14100,37411,0,0.877060682585997,8,0,1,0,0.04268882481368548,1
36,35352,9,3,1,0,2,0,49039,340,4,3,53920,9699,28481,1,0.8288618214680555,7,6,1,0,1.5252319529305274,1
21,149350,30,3,2,0,4,1,9896,507,12,1,29931,18474,21112,0,0.5318393946204992,8,4,1,1,0.2004084365584198,0
52,53365,22,3,1,1,3,2,30799,359,24,4,69520,1116,5640,0,0.06844769370079751,3,7,0,3,1.3027265061369813,0
66,39446,29,1,0,2,2,0,15582,664,12,2,50065,7750,3410,0,0.565996352199244,7,3,0,0,1.2692034680322466,0
34,22336,32,1,1,1,0,2,40958,539,17,3,57493,13580,34126,0,0.3552569895602855,10,1,0,1,2.574006088825215,0
61,82032,8,2,1,1,4,1,42912,459,22,3,58535,13932,25780,0,0.5401129428037341,2,6,1,2,0.7135629998049542,0
45,95415,0,2,2,0,2,0,1814,696,22,0,47812,10932,44564,0,0.6471304604975934,4,6,0,1,0.5010952156369544,0
47,117852,34,3,0,0,2,3,10740,799,19,0,39416,13246,11185,0,0.6448385748506397,6,7,1,1,0.3344533822081933,0
46,118876,10,0,1,0,4,3,25719,508,9,1,93310,18545,15631,0,0.6735240435180014,0,8,0,3,0.7849355631077761,0
63,27521,33,3,2,1,2,1,36545,432,12,0,21193,19640,43201,0,0.6792686250450148,0,5,1,0,0.7700664946767922,0
23,91707,15,2,1,1,3,0,21150,680,28,0,39059,9340,16921,0,0.10928141871350416,2,2,0,1,0.425910781074509,0
52,43481,8,3,2,2,1,1,5958,732,21,2,83339,19560,28587,0,0.19171233045729363,3,4,1,0,1.9166762493962881,0
58,38474,31,2,2,1,4,1,4825,688,17,4,50558,6380,37344,0,0.630541004542351,0,2,0,0,1.3140822373550969,0
54,66760,14,3,1,1,0,2,15800,731,23,1,85630,14988,20909,1,0.4081723887310367,7,9,0,3,1.2826542840023967,0
41,75718,11,0,0,0,2,3,10999,573,10,2,85139,15833,19967,0,0.7628516453057635,1,8,1,2,1.124422198156317,0
46,64629,32,3,0,0,1,1,21854,650,19,1,12358,19729,7898,0,0.12490928226283216,10,4,1,0,0.19121447028423771,0
66,65232,13,0,2,0,0,2,46732,433,26,4,81038,9332,41904,1,0.19152299442053933,4,6,1,3,1.2423043904831985,0
63,106544,7,0,0,0,0,1,28315,365,26,1,70931,19317,14216,0,0.558464642436473,5,9,1,3,0.6657437302898334,0
48,87169,7,2,2,0,3,1,40540,504,11,0,43824,5655,26399,1,0.5007480192678987,10,6,1,1,0.5027475363948193,0
52,147941,26,0,0,2,1,1,10481,597,20,4,50444,2448,28474,0,0.26639715397668995,5,6,0,0,0.3409737665691053,0
50,70669,11,1,1,2,4,3,49505,416,22,2,91187,14185,12398,0,0.4083432435051585,5,9,0,3,1.290339469923163,0
69,98021,0,1,0,2,1,0,18246,566,24,2,75955,17211,46762,0,0.034981278056653076,10,3,0,2,0.7748849736281,0
38,129153,39,1,2,0,1,3,23601,448,13,3,44687,1203,41810,0,0.037038107994374125,0,3,1,1,0.3460004800507925,0
49,89184,10,2,2,0,0,2,11677,493,4,2,87963,6619,19309,0,0.09492700282487165,2,2,0,2,0.9863092034445641,1
40,67945,38,1,0,0,3,0,30552,478,15,3,28647,6798,29658,0,0.5767924532005605,2,3,0,3,0.42162042828758556,0
50,33140,30,2,1,2,3,2,23322,447,12,0,78414,17228,41955,0,0.8637164146131536,7,8,0,1,2.3661436330718164,0
20,146468,16,2,2,0,1,1,3355,764,25,2,87581,2971,39482,0,0.26022328925957505,5,4,0,0,0.5979531365212879,0
35,103457,32,1,2,2,1,0,10157,304,24,4,79093,1268,23581,0,0.033939829723420245,1,5,1,1,0.7645011937326619,1
42,34357,31,0,2,0,2,2,36163,825,26,3,1860,15952,32010,0,0.7086271020523125,0,3,1,1,0.054137439240911606,0
59,131672,28,3,2,1,0,1,26914,579,10,2,2548,4744,14287,0,0.8553522390050665,3,0,0,2,0.019351114891548695,0
48,88673,20,2,2,2,4,2,34292,798,22,0,39520,7735,22390,1,0.13817278526310173,0,6,0,0,0.4456824512534819,0
20,141673,20,1,1,1,4,2,1561,735,7,4,44435,14548,45721,0,0.38574769594040015,4,6,0,3,0.3136448017618036,0
57,85633,39,2,0,2,3,3,9167,515,24,4,22982,9821,8541,0,0.15873684059020476,11,5,0,2,0.2683778449896652,0
63,96943,22,0,1,0,0,1,17184,814,2,0,91699,3530,17921,0,0.1063574306093652,10,3,0,0,0.9459063573440063,0
41,116111,5,0,1,0,3,3,25497,436,21,2,33473,5085,43937,0,0.6481685384743745,7,9,0,3,0.2882844863966377,0
67,98258,21,1,2,1,4,0,24800,579,29,1,15685,8995,40149,0,0.9675364761781313,9,7,1,1,0.1596307679781799,0
49,32924,37,2,1,0,1,1,38432,431,7,2,20199,2264,30238,0,0.6781656256207622,1,7,0,0,0.6135038269955048,0
64,89286,36,3,2,2,0,3,2205,692,8,3,56385,19,2366,0,0.9848146628076182,7,0,0,2,0.6315099791680666,0
39,113269,7,3,1,0,0,3,13039,780,21,3,42082,18165,13494,0,0.4343952760702914,7,8,0,3,0.3715226584502379,0
40,147563,34,2,2,0,2,0,46161,812,19,2,18561,12962,39796,0,0.8978697888273601,5,7,0,3,0.12578356363044937,0
19,94071,10,2,2,2,1,2,36006,718,6,3,77515,7296,43196,0,0.2050842246663046,7,1,0,0,0.824005272613239,0
44,77326,23,2,1,1,1,2,18544,501,21,1,45097,16333,11286,0,0.1179043670107931,1,8,0,0,0.583206166101958,0
59,110023,20,1,1,1,3,2,13987,761,8,1,11392,8748,6041,0,0.7025200509124363,6,3,0,1,0.1035419866755133,0
19,140101,1,0,0,0,0,0,6239,501,25,4,24431,18628,19985,0,0.3714083308626358,11,9,0,3,0.1743813391767368,0
43,50651,39,3,0,2,3,3,45785,451,25,3,25154,19367,4174,0,0.3176876027471016,7,5,0,1,0.4966140846182701,0
34,90202,18,1,0,1,1,1,24358,521,28,2,88978,11755,33691,0,0.6712805779976581,3,1,0,1,0.9864304560874482,0
57,68777,38,2,1,1,2,0,18138,378,28,4,59320,2725,49770,0,0.3334840417694881,8,9,1,2,0.8624976372915364,1
50,36994,27,2,1,0,0,2,23984,499,22,1,54386,13025,22726,0,0.5725581722485213,10,3,0,2,1.4701302913986052,0
26,87263,16,0,2,2,1,2,29428,398,20,4,72970,4887,27838,0,0.29945510626130434,5,1,0,0,0.8362077856594433,0
60,79634,5,2,0,1,2,1,10096,512,4,0,95769,13658,3303,0,0.7837575882112514,11,8,1,0,1.2026144611598062,0
65,120158,18,1,2,0,4,0,48582,442,25,3,85648,16580,46653,0,0.3123883404953154,2,8,0,0,0.7127948201534646,1
56,30800,37,1,2,0,1,2,25536,688,20,2,97891,5226,27177,0,0.5349941444962202,3,4,0,2,3.178279220779221,1
46,57823,27,0,2,0,4,0,47059,673,24,1,75342,2828,42007,0,0.02317608369701174,11,2,0,1,1.302976324300019,0
59,128575,1,1,2,0,3,3,3621,351,9,4,65824,13031,9890,0,0.7917307833583928,3,2,0,1,0.5119502236048998,0
43,83878,37,3,0,1,4,0,36958,434,5,2,82580,3988,21964,0,0.620337774821976,0,0,1,2,0.9845251436610315,0
